"gnd_id","call_count","avg_call_duration","nighttime_call_count","avg_nighttime_call_duration","incoming_call_count","avg_incoming_call_duration","radius_of_gyration","unique_tower_count","spatial_entropy","avg_call_count_per_contact","avg_call_duration_per_contact","contact_count","social_entropy"
8103145,2101.54098748552,110.466242246068,128.159860775469,149.588805973922,986.728066159148,107.999780592667,20.4458758830934,41.2771363031655,0.410575619420828,12.137766419115,1512.19664501299,155.911150686063,0.60126937286786
8103150,2022.42531165734,110.793689665573,123.359504649515,149.256272451356,954.011118594513,109.065889585441,20.3397838032004,40.2640714259924,0.414031277254448,12.019822742959,1500.38006052309,150.648803678827,0.600738317691521
8103155,1188.21629483874,121.549877629052,73.8503183117867,163.54178593462,563.441324445804,121.823768739392,19.7522634348946,27.9419285525513,0.47521993581544,10.2636874072699,1368.99640826337,101.260872517825,0.598735569229757
8103160,834.692541856925,126.109373525797,52.958904109589,169.561105676068,398.147640791476,127.25810934072,19.499832468426,22.7138508371385,0.500897760050262,9.5239990900943,1314.09780571425,80.3348554033486,0.597849791312187
8103165,1172.01478916399,121.485956095788,73.4559908996593,162.551397629074,555.674396858077,122.333557493862,19.5021742041179,27.2641348313796,0.474220914738884,10.2862245988425,1365.6940645385,100.090768764905,0.598777096638355
8103170,1037.02153988714,122.900892797074,70.2970598041785,162.032741195169,490.779759684463,123.598893486243,21.0930063846209,25.8113309027365,0.457043680750977,10.2891154641628,1423.39098686739,92.9736576796337,0.595812395740597
8103175,1138.10745396745,121.331337109675,72.1298099075424,161.792953209828,551.825269643193,122.55318522985,19.4814736698017,25.9675285283219,0.472039516193323,10.613442552033,1391.67066322506,99.0855954227276,0.597365840377701
8106005,1289.58634142153,123.46744767872,89.1447343737352,164.015124841802,610.441513558621,124.866736050634,21.7971410321812,28.2433560095767,0.420678132250413,11.257936423642,1613.69205792364,105.41076051655,0.589191419805602
8106010,1127.09460441288,133.449285117092,86.0351255637172,190.155411834537,547.352737983738,135.84996176963,18.897159133986,24.7622455869353,0.418326616046528,10.7463266998553,1693.24401854528,94.721289589744,0.579547875796246
8106015,1296.14652628954,123.065104372638,89.2712308486578,162.961736947155,612.991757722379,124.424180746706,21.9138137519595,28.3837949765674,0.420771825596571,11.2785738254514,1610.48625991927,105.842334598962,0.589579989806608
8106020,1374.4753436238,120.771179376436,95.3786946571006,159.312422223921,661.481981194476,122.92003526147,21.2371525685637,29.1075652675811,0.40772665558197,11.4341364759954,1588.14209116269,111.810271897895,0.591439014273902
8106025,1496.43597227766,114.175076574432,102.641666134205,147.764653742244,735.917608347989,117.600847926288,20.8692748797294,29.3397751153523,0.370271601577086,11.7018479406842,1508.67196046317,122.901219514505,0.598333483318172
8106030,1417.34444698867,111.888557402242,94.4139502190964,144.777582581418,694.655678031703,115.312665931949,21.8373907983715,26.2086382506586,0.339679113523144,11.5477202305431,1453.51490860629,120.927583756132,0.602949853500218
8106035,1577.93574766037,113.971936261676,104.405190731662,148.817153003421,781.171607463168,118.255689477256,22.5532669814309,26.4377181612941,0.285235544240633,11.952386252435,1598.89032891731,129.549898702391,0.601925355161329
8106040,1579.10674525213,113.977033169478,104.477406679764,148.839429146316,781.813359528487,118.269681921422,22.553542414224,26.4499017681729,0.285048795865373,11.9562482478231,1599.47230685543,129.621480026195,0.601899827783156
8106045,1700.23100305438,111.653195462955,106.592978125623,146.076912707144,821.043652958638,115.202023883808,21.8930070590323,29.453292900623,0.318701169616254,11.999503749595,1545.39634526111,135.924852484929,0.599078497266248
8106050,1553.36136779589,113.644640532696,102.875751115581,148.192963474109,767.941725454934,117.799056234658,22.4395628661466,26.4115033257061,0.293743517469158,11.8912287215671,1576.24236792258,128.237797651496,0.602066945271378
8106055,1801.36409749281,109.585982516886,111.386114269692,142.620577935844,885.445973428642,111.5909853388,19.6012048735299,31.7475896280057,0.380208492809468,12.5314382157462,1594.06026500424,142.224717717349,0.600874591489858
8106060,1664.56008575078,112.359612754041,110.500661166666,146.434127618124,822.226759166723,115.032735183863,20.1057428380093,31.2929741968022,0.382868559919194,12.1729834693375,1514.87244119543,133.294386358477,0.597756505441502
8106065,1624.01188760807,116.136007008495,115.007564841499,150.175964509617,805.516570605187,119.890476708365,19.4713340867499,33.3292507204611,0.400158799036604,11.953436690582,1570.47739822608,127.701729106628,0.593468806629421
8106070,1092.680523398,135.544281964115,85.3484742771945,195.63402805931,533.89711084878,138.150673708053,18.2949341948509,24.0279797753583,0.417865160086292,10.638488501614,1709.91851291508,92.456949943841,0.577527926310255
8106075,1488.49131163869,121.244104382187,107.21601499715,162.334038602585,735.32044742195,124.600407003152,19.170625320293,30.9554464944969,0.40510871125299,11.6028598038426,1606.72890508184,118.653112595074,0.589318204585901
8106080,1615.48444078605,116.243754717771,114.337219362823,150.385392746269,801.115542169313,119.970073255197,19.4716419700686,33.2145667733497,0.401247136896488,11.9271901528286,1567.70758983042,127.189998969676,0.59351613678638
8106085,1546.03198780726,118.984427859891,110.654701325224,156.84753611313,765.652825148883,122.570401946671,19.2986818553316,31.9641662832108,0.402757441531129,11.7604506654672,1590.9422246778,122.529091967753,0.591129271769829
8106090,1624.01188760807,116.136007008495,115.007564841499,150.175964509617,805.516570605187,119.890476708365,19.4713340867499,33.3292507204611,0.400158799036604,11.953436690582,1570.47739822608,127.701729106628,0.593468806629421
8106095,1881.94611632155,111.257237860395,121.760518804945,146.333292665439,932.780452033973,112.910876567314,18.9890263970902,34.5478357490736,0.409409776544786,12.7698894915319,1544.46133762283,145.615731871602,0.595304951600782
8106100,1955.56034988372,109.863252300942,123.684762706843,145.233822939627,969.098074053133,110.916461794162,18.851212462097,34.8945149567008,0.412058715262436,13.0030157865151,1537.11736334444,150.729068342313,0.595830856638151
8106105,1761.00130166089,109.092417179216,107.600712967269,140.077339347459,860.914962599464,110.652039313681,19.0386775631953,31.1767936071346,0.400017453678284,12.4818392031093,1716.78316434101,139.256561003217,0.602036756743409
